,game_id,white_player,black_player,winning_player,move_list
134,OA3eLr6L,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 Nc3 d6 d3 Bg4 Bg5 Bxf3 Qxf3 Nf6 Bxf6 exf6 Nd5 Ne5 Qe2 Be7 f3 O-O O-O-O a5 h4 a4 h5 a3 b3 b5 h6 g6 Qf2 c4 dxc4 bxc4 Bxc4 Nxc4 bxc4 Rb8 Kd2 Qa5+ Ke2 Rfe8 Nxe7+ Rxe7 Qh4 Qc3 Rd2 g5 Qg3 d5 cxd5 Rd8 Qc7 Qxc7 c4 Qa5 c5 Qxc5 Rhd1 Qb5+
135,JUyQ2bS5,ruchitoshniwal1,ritutoshniwal,ruchitoshniwal1,d4 d5 Nf3 Nf6 Bf4 e6 e3 Bb4+ c3 Be7 Nbd2 Nbd7 Bd3 O-O O-O c6 Bc2 Nb6 Nb3 Nc4 Bd3 Bd6 Bxc4 Bxf4 exf4 dxc4 Nbd2 b5 Re1 Qc7 g3 Nd5 Qc2 a5 b3 cxb3 Qxb3 a4 Qc2 Re8 c4 Nb6 cxb5 Bd7 bxc6 Qxc6 Qxc6 Bxc6 Ne5 Bb7 Rab1 Ra6 Rb2 Rb8 Reb1 Nd5 Kf1 Ra7 Rc1 Ba6+ Ke1 Nf6 Rxb8+
136,2yIpP4kJ,ritutoshniwal,ruchitoshniwal1,ritutoshniwal,e4 c5 Nf3 Nc6 Bb5 d6 d4 cxd4 Nxd4 Bd7 Bxc6 Bxc6 Nxc6 bxc6 Nc3 Nf6 Bg5 g6 Qd2 Bg7 O-O O-O Bh6 e5 Bxg7 Kxg7 Rfd1 d5 exd5 cxd5 Nxd5 Nxd5 Qxd5 Qd6 Qxd6 Rfd8 Qxe5+ f6 Qe7+ Kh6 Rxd8 Rxd8 Qxd8 Kg5 Rd1 Kh5 Rd5+ g5 Qh8 h6 Qe8+ Kh4 g3+ Kh3 Qe6+ g4 Qxf6
137,quds49Wm,sirjom,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Qf3 Nc6 Bc4 Ne5 Qe2 Nxc4 Qxc4 d6 Qe2 Nf6 Nc3 g6 d3 Bg7 Bg5 O-O h4 h6 Bxf6 h5 Bg5 f6 Bf4 e5 Be3 g5 g4 gxh4 Rxh4 hxg4 f3 gxf3 Qxf3 Qe7 Qg3 Qf7 Bh6 f5 O-O-O Be6 Nf3 f4 Qg5 Qf6 Qh5 Qxh6 Qxh6 Bxh6 Rxh6 Rfe8 Rg1+ Kf8 Rf6+ Ke7 Rh6 Kd7 Rg7+ Kc6 Nb5 a6 a4 axb5 Rc7+ Kxc7 Rh7+ Kc6 Ng5 Rxa4 b3 Ra1+ Kb2 Rf8 Kxa1 Rg8 Kb2 Rxg5 Re7 Rg2 Rxe6 Kc7 Re7+ Kd8 Rh7 Ke8 d4 Kd8 dxc5 dxc5 Rh6 Rxc2+
138,MoPVucM3,Avais03,ruchitoshniwal1,ruchitoshniwal1,d4 d5 c4 Nf6 Nc3 e6 cxd5 exd5 Nf3 Bb4 Qc2 Bxc3+ Qxc3 Nc6 e3 Be6 Bb5 O-O Bxc6 bxc6 O-O Qd6 Ne5 Bd7 Bd2 Ne4 Qc2 f6 Nxd7 Qxd7 Bb4 Rfe8 f3 Ng5 Rae1 Ne6 e4 dxe4 Qxe4 Qxd4+ Qxd4 Nxd4 Rxe8+ Rxe8 Rd1 Ne2+ Kf2 Nf4 g3 Nd5 Bc3 Nxc3 bxc3 Re7 Rd8+ Kf7 Rd4 a5 Ra4 Re5 Rc4 Rb5 Rxc6 Rb2+ Kg1 Rxa2 Rxc7+ Kg6 Rc4 a4 Rc7 a3 Ra7 Ra1+ Kg2 a2 Kh3 Rc1 Rxa2 Rxc3 Re2 f5 f4 h6 Re6+ Kh7 Re5 g5 Re7+ Kg6 Re5 gxf4 Kh4 fxg3 hxg3 Rc4+ Kh3 Rg4 Kg2 h5 Re6+ Kg5 Re5 h4 Re8 Rxg3+ Kh2 Kf4 Rh8 h3 Rxh3 Rxh3+ Kxh3 Ke3 Kg2 Ke2 Kg3 f4+ Kxf4
139,GD1uXoHB,ruchitoshniwal1,Justice_one,ruchitoshniwal1,d4 d5 Nf3 e6 Bf4 Nf6 e3 Bd6 c4 Bxf4 exf4 dxc4 Bxc4 Nc6 Ne5 Qxd4 Qxd4 Nxd4 O-O O-O Nc3 b6 Nb5 c6 Nxd4 Bb7 Ndxc6 Rac8 Ne7+ Kh8 Nxc8 Bxc8 Be2 Bb7 Bf3 Bxf3 gxf3 Nd5 Ng4 Nxf4 Rfd1 Rc8 Rd7 f5 Ne5 a5 Rad1 Rc1 Rd8#
140,z8dOQ1B8,ruchitoshniwal1,simorq,simorq,d4 Nf6 Nf3 e6 Bg5 d5 Bxf6 Qxf6 e3 c5 c3 cxd4 cxd4 Bb4+ Nc3 Nc6 Qb3 O-O Bb5 Bxc3+ Qxc3 Bd7 Bxc6 Bxc6 O-O Rac8 Ne5 Bb5 Qe1 Bxf1 Qxf1 Rc2 Rb1 Rfc8 Qd3 Qf5 Qb3 b6 h3 Qxf2+
141,sseS7FGb,ruchitoshniwal1,terrbaula,ruchitoshniwal1,d4 h6 Nf3 g5 e3 Bg7 Nfd2 d6 c3 a6 Bd3 b5 Nb3 Bb7 c4 Bxg2 Rg1 Bb7 cxb5 axb5 Bxb5+ c6 Bd3 Nf6 Nc3 d5 Qf3 O-O e4 dxe4 Nxe4 Nxe4 Qxe4 Qd7 Qh7#
142,cNtytvqk,trevosucks,ruchitoshniwal1,trevosucks,e4 c5 Nc3 Nc6 Nf3 d6 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 Bg5 e5 Bxf6 Qxf6 Qd3 Be7 Nd5 Qg6 Nxe7 Kxe7 O-O-O Be6 Be2 Rac8 Qxd6+ Ke8 Bb5+ Rc6 Qd8#
143,87K3FYEn,Oprean,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nc3 Nc6 Nf3 d6 Bb5 Bd7 d4 cxd4 Nxd4 Nxd4 Bxd7+ Qxd7 Qxd4 Nf6 e5 dxe5 Qxe5 Qe6 Qxe6 fxe6 Bg5 g6 Bxf6 exf6 O-O-O Bg7 Rhe1 e5 Ne4 O-O Nd6 Rfd8 Nxb7 Rxd1+ Rxd1 Rb8 Nc5 Rc8 Nb3 f5 f3 e4 f4 Bh6 g3 g5 Rd6 Bf8 Ra6 Re8 fxg5 e3 Kd1 e2+ Ke1 Bb4+ c3 Bf8 Rxa7 h6 Ra5 hxg5 Rxf5 Bh6 g4 Kg7 h3 Kg8 Rf2 Bg7 Nd2 Be5 Nf3 Bg3 Nxg5 Bxf2+ Kxf2 e1=Q+ Kf3 Rf8+ Kg2 Qe2+ Kg3 Qe3+ Kh4 Rf6 c4 Rh6#
144,xoWBIZf4,vikram_c99,ruchitoshniwal1,ruchitoshniwal1,d4 d6 Bf4 Nf6 e3 e6 Bg3 d5 c3 Bd6 Nd2 O-O Ngf3 Bd7 Bxd6 cxd6 Be2 Bc6 O-O Re8 Qc2 e5 Bd3 e4 Bxe4 dxe4 Ne1 Nbd7 f3 exf3 Rxf3 Bxf3 Ndxf3 Rxe3 Ng5
145,zBMpjOni,ruchitoshniwal1,Sbonelo914,ruchitoshniwal1,d4 d6 Nf3 Nf6 Bf4 g6 e3 Bg7 Bd3 O-O c4 Nfd7 Nc3 f5 O-O e6 Bg3 Nf6 e4 Nbd7 e5 dxe5 Nxe5 Nxe5 Bxe5 Nd7 Re1 Nxe5 dxe5 Bd7 Bc2 Qc8 Bb3 c5 Nb5 a6 Nd6 Qc6 Qf3 Qxf3 gxf3 Rab8 Red1 Bc6 Rd3 Bxe5 Rad1 Bxb2 R1d2 Be5 Bc2 Bxd6 Rxd6 Bxf3 Rxe6 Rbe8 Rdd6 Rxe6 Rxe6 Kf7 Rb6 Rd8 h3 Rd2 Bb3 Be4 Kh2 Rxf2+ Kg3 Rf3+ Kh2 Kg7 Rxb7+ Kh6 Rxh7+ Kxh7 Kg1 Kh6 Kg2
146,GJ6IWgZb,ruchitoshniwal1,e1tronics,ruchitoshniwal1,d4 c5 Nf3 cxd4 Nxd4 e5 Nf3 Nc6 e3 Bc5 Bd3 Nf6 Nbd2 Qe7 e4 d5 exd5 Nxd5 Qe2 O-O O-O Nf4 Qe1 Nxd3 cxd3 Nd4 Nxd4 Bxd4 Ne4 Bf5 Nc3 Rac8 Bd2 Bxd3 Ne2 Bxb2 Rb1 Bxb1 Qxb1 Bd4 Bb4 Qe8 Bxf8 Kxf8 h3 b6 Nxd4 exd4 Re1 Qc6 Qb4+ Qc5 Qxc5+ bxc5 f3 c4 Kf2 d3 Rd1 Ke7 Ke3 Kd6 Kd2 Kc5 Kc3 Rd8 a4 d2 Rxd2 Rxd2 Kxd2 Kd4 a5 f5 Kc2 g5 g4 fxg4 hxg4 Ke3 Kc3 Kxf3 Kxc4 Kxg4 Kb5 Kf4 Ka6 g4 Kb7 g3 Kxa7 g2 Kb7 g1=Q a6
147,ZIjPMGwG,e1tronics,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 d6 Nc3 Nf6 Bg5 e5 Qd3 Be7 O-O-O O-O f4 exf4 Bxf4 Be6 Bxd6 Bxd6 Qxd6 Qxd6 Rxd6 Rfd8 Rxd8+ Rxd8 Bb5 Bg4 h3 Bh5 g4 Bg6 Bd3 Re8 Re1 h5 e5 Nd7 Bxg6 fxg6 gxh5 gxh5 e6 Nf8 e7 Ng6 Nd5 Kf7 Kd2 Nxe7 Nxe7 Rxe7 Rxe7+ Kxe7 Ke3 Kf6 Kf4 g5+ Kg3 h4+ Kg4 b5 b3 a5 a3 b4 axb4 axb4 Kf3 Ke5 Kg4 Kf6 Kh5 Kf5 Kh6 Kf4 Kh5 Kf5 Kh6 g4 hxg4+ Kxg4 Kg6 h3 Kf6 h2 Ke6 h1=Q Kd6 Qd1+ Kc5 Qxc2+ Kxb4 Qxb3+ Kxb3
148,jMTgKb50,ruchitoshniwal1,salchak017,ruchitoshniwal1,d3 d5 d4 Nf6 Nf3 e6 e3 a6 Bd3 b5 c3 Bb7 Nbd2 Nbd7 Qe2 c5 dxc5 Bxc5 O-O O-O e4 dxe4 Nxe4 h6 Nxf6+ Nxf6 Be3 Qb6 Bxc5 Qxc5 Ne5 Rfd8 Qe3 Qxe3 fxe3 Rd5 Ng6
149,ZQ1GZ8fM,ruchitoshniwal1,chokrmohamad,chokrmohamad,d4 e6 Nf3 d5 e3 Nf6 Bd3 Bd6 c3 Nbd7 Nbd2 Qe7 Qe2 O-O O-O e5 dxe5 Nxe5 Nxe5 Qxe5 f4 Qe7 e4 dxe4 Nxe4 Nxe4 Qxe4 Qxe4 Bxe4 c6 Bf3 Bf5 Bd2 Rad8 Rad1 Bc5+ Kh1 Rfe8 b4 Bb6 c4 Bc2 c5 Bc7 Rc1 Rxd2 a3 a6 Rfe1 Rxe1+ Rxe1 Kf8 h3 g6 Be4 Bxe4 Rxe4 Rf2 Kg1 Rxf4 Rxf4 Bxf4 Kf2 Bc1 a4 Ba3 b5 Bxc5+ Ke2 axb5 Kd3 bxa4 Kc3 b5 Kb2 Ke7 Ka2 Kd6 Kb1 Kd5 Ka2 Kd4 Kb2 b4 Ka2 Kc3 Kb1 b3 Kc1 Be3+ Kb1 a3 Ka1 Kc2 g3 Bd4#
150,3fAV6Wpb,YESIL_FurkanBilal,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 Bg5 Be7 cxd5 cxd5 e3 O-O Bd3 Nc6 O-O Bd6 Rc1 Re8 Nb5 e5 Nxd6 Qxd6 dxe5 Nxe5 Nxe5 Qxe5 Bf4 Qe7 Rc7 Qe6 Bb5 Re7 Rxe7 Qxe7 Bg5 Bd7
151,3fK3pVL2,kastriotrevaj,ruchitoshniwal1,kastriotrevaj,e4 c5 d4 cxd4 c3 Nc6 cxd4 d6 Nc3 Nf6 Nf3 g6 Bd3 Bg4 Be3 Bg7 O-O O-O h3 Bxf3 Qxf3 e5 d5 Nd4 Qd1 Nd7 Qd2 Nc5 Bb1 Nb5 Nxb5 Qb6 Nc3 Qc6 b4 Qa6 bxc5 dxc5 Bd3 Qd6 Bh6 a6 Bxg7 Kxg7 Ne2 b5 f4 c4 Bc2 exf4 Rxf4 Qxf4 Nxf4 Rfe8 Re1 Re5 Qd4 Re8 d6 Rd8 d7 f6 Nd5 Rxd5 Qxd5 Kh6 Qe6 Rxd7 Bd3 Kg5 Qxd7 Kh6 e5 Kg5 Qe7
152,3Dgvl4wE,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 cxd4 cxd4 Bd6 Nbd2 O-O O-O Nc6 Qe2 Qe7 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Bh6 Re8 Rfe1 f5 Qe2 Qf7 Qc2 Be7 Qc3 Bd7 Ne5 Nxe5 Rxe5 Bf6 Re3 Bg7 Rh3 Bxh6 Rxh6 Qg7 Rh3 e5 dxe5 Qxe5 Qxe5 Rxe5 Bc4+ Be6 Bxe6+ Rxe6 Rd1 Rae8 f3 Re2 Rb1 Rc8 Rh4 Rcc2 Rb4 b6 a4 Kf7 Kf1 Rf2+ Ke1 Rxg2 Kd1 Rcf2
153,yQmJKRhG,ruchitoshniwal1,ritutoshniwal,ruchitoshniwal1,d4 d5 Nf3 Nf6 Bf4 e6 e3 Bb4+ c3 Bd6 Bd3 Bxf4 exf4 c6 Ne5 Nbd7 O-O Qc7 Nd2 O-O Nb3 Ne4 Bxe4 dxe4 Re1 f5 Qe2 Nxe5 fxe5 Bd7 f3 Be8 fxe4 fxe4 Qxe4 Bg6 Qg4 Qf7 Rf1 Qe8 Nc5 Bf7 Rf3 Qe7 Raf1 Rae8 Ne4 Bg6 Rxf8+ Rxf8 Rxf8+ Qxf8 Nd6 Qe7 h3 Bf5 Nxf5 exf5 Qxf5 Qf7 Qxf7+ Kxf7 Kf2 Ke6 Ke3 Kd5 g4 c5 Kd3 c4+ Ke3 b5 Kf4 Kc6 a3 a5 Kf5 b4 axb4 axb4 cxb4
154,XoAM0E23,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 Bd6 Nbd2 O-O Qe2 cxd4 cxd4 Nc6 O-O Re8 e4 dxe4 Nxe4 Nxe4 Qxe4 g6 Bh6 f5 Qe2 Bf8 Bg5 Be7 Bh6 Nxd4 Nxd4 Qxd4 Qxe6+ Bxe6 Rfe1 Bf8 Bxf8 Kxf8
155,jEIMW3ku,ruchitoshniwal1,Juancharrasquiado,ruchitoshniwal1,d4 d5 Nf3 Bg4 e3 Nc6 Be2 Nf6 c4 e6 Nc3 Bb4 O-O Bxc3 bxc3 O-O cxd5 exd5 Ne5 Bf5 Nxc6 bxc6 Bd3 Qd7 Bxf5 Qxf5 Bb2 Ne4 Qf3 Ng5 Qxf5 g6 Qxg5 Rfe8 Rfe1 Re6 Qf6 Rxf6 e4 dxe4 Rxe4 Re6 Rae1 Rae8 Rxe6 Rxe6 Rxe6 fxe6 Kf1 Kf7 Ke2 Ke7 f4 Kd6 Ke3 Kd5 g4 Kc4 h4 Kb5 Ke4 Kc4 f5 exf5+ gxf5 gxf5+ Kxf5 Kd3 Kf6 Kc2 Ba3 Kxc3 Bc5 Kc4 Kg7 Kc3 Kxh7 Kb2 Kg7 Kxa2 h5 a5 h6 a4 h7 Kb2 h8=Q a3 Qh2+ Kb1 Qh1+ Kc2 Kf7 Kd3 Ke7 Ke3 Kd7 Ke2 Kxc7 a2 Kxc6 a1=Q Qxa1 Kf3 Qc3+ Kf4 d5
156,xYICjaJQ,ruchitoshniwal1,ANONYMOUS,ANONYMOUS,e4 d6 Nf3 c6 Bc4 b5 Bb3 Nd7 d3 Nh6 Bxh6 gxh6 O-O h5 e5 dxe5 Nxe5 Nxe5 Re1 Ng6 Qf3 f6 Nc3 Ne5 Qd1 Bg4 Qd2 Bf5 Re2 Nf7 Bxf7+ Kd7 h3 Bxh3 gxh3 Qa5 Be6+ Kd6 Ne4+ Kc7 Rae1 Qxd2 Rxd2 Bh6 Bf7 Bxd2 Nxd2 e5 Bg8 Rhxg8+ Kh2 Rg2+ Kh1 Rg1+ Kh2 Rgg8 Kh1 Rg5 Re3 Rag8 Kh2 Rg1 f3 R8g2#
157,LlbGfVLS,ritutoshniwal,ruchitoshniwal1,ritutoshniwal,d4 d5 Nf3 e6 e3 Nf6 Bd3 c6 Nbd2 Bd6 O-O O-O Qe2 Bd7 e4 dxe4 Nxe4 Qc7 Nxf6+ gxf6 Qe4 f5 Qh4 Re8 Ng5 Be7 Qxh7+ Kf8 Qxf7#
158,EI9pBUbO,ruchitoshniwal1,ritutoshniwal,ruchitoshniwal1,d4 d5 Nf3 Nf6 Bf4 e6 e3 c5 c4 Nc6 dxc5 Bxc5 cxd5 exd5 Nc3 Be6 Bb5 O-O Bxc6 bxc6 O-O Rb8 Nd4 Rxb2 Nxe6 fxe6 f3 Rb8 Bxb8 Qxb8 Re1 Nd7 Qb3 Qc7 Kh1 Ne5 e4 Qf7 exd5 Nxf3 Rf1 Nd2 Rxf7 Nxb3 Rxf8+ Kxf8 axb3 exd5 Ra5 Bd4 Ne2 c5 Nxd4 cxd4 Rxd5
159,RAaygNk5,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,d4 d5 Nf3 Nf6 e3 e6 Bd3 c5 c3 Nc6 Nbd2 cxd4 exd4 Bd6 O-O O-O Qe2 Re8 Bc2 e5 dxe5 Nxe5 Nxe5 Rxe5 Qd3 Bf5 Qf3 Bxc2
160,fY9SGH2q,ruchitoshniwal1,ritutoshniwal,ruchitoshniwal1,d4 d5 Nf3 Nf6 Bf4 e6 e3 Bb4+ c3 Bd6 Bd3 Bxf4 exf4 Qd7 Ne5 Qd6 O-O Nbd7 Nd2 Nxe5 fxe5
161,kIVOf7Cz,ritutoshniwal,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 d3 d6 Nc3 Bg4 d4 cxd4 Ne2 Nf6 Nfxd4 Nxd4 Qxd4 Bxe2 Bxe2 g5 Bxg5 Bg7 Qa4+ Qd7 Qxd7+ Nxd7 c3 O-O Bb5 Ne5 O-O h6 Bxe7 Rfe8 Bxd6 Re6 Bb4 Rb6 Be2 a5 Bc5 Rxb2 Bd4 Rc2 Bxe5 Bxe5 Bd3 Rxc3 Rfd1 Rxd3 Rxd3 Bxa1 Rd1 Bg7 Re1 Kh7 e5 Rf8 f4 Re8 g3 f6 Kf2 fxe5 fxe5 Rxe5 Rxe5 Bxe5 Kf3 Bc3 h3 b5 g4 b4 Ke4 a4 Kf5 b3 axb3 axb3 Ke6 b2
162,QaLjaedp,ruchitoshniwal1,SirixAnna,ruchitoshniwal1,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 Ng5 O-O O-O d6 Nxf7 Rxf7 Bxf7+ Kxf7 Qf3 Bg4 Qg3 Nd4 Kh1 Nxc2 Rb1 Qd7 d3 Nd4 Bg5 Rh8 h3 Be6 Bxf6 gxf6 Rfe1 h5 Qf3 Bg4 Qe3 Be6 Nd5 Nc2 Qf3 Nxe1 Qxf6+ Ke8 Rxe1 Rf8 Qg6+ Bf7 Nf6+ Kd8 Nxd7 Bxg6 Nxf8 Bf7 Nh7 Bxf2 Rf1 Bg6 Rxf2 Bxh7 Rf7 Bg6 Rg7 Be8 g4 hxg4 hxg4 c5 g5 b5 Rg8 c4 dxc4 bxc4 g6 d5 exd5 e4 g7 e3 Rf8 e2 g8=Q e1=Q+ Kh2 Qe5+ Kg2 Qxb2+ Rf2 Qe5 Kf3 Kd7 Qg4+ Kd6 Re2 Qxd5+ Qe4 Qf7+ Kg4 c3 Qd4+ Qd5 Qxc3 Bd7+ Kg3 Qg5+ Kf2 Qh4+ Kg2 Qg4+ Qg3+ Kc5 Qxg4 Bxg4 Re4 Kd5 Rxg4 a5 Kf2 Kc5 a4 Kb6 Ke2 Kc5 Kd2 Kb6 Kc3 Kc5 Kb3 Kb6 Kc4 Ka6 Rg5 Kb6 Rb5+ Ka6 Kc5 Ka7 Rxa5+ Kb7 Rb5+ Ka6 a5 Ka7 Rb3 Ka8 Kb6 Kb8 a6 Ka8 Re3 Kb8 Re8#
163,BpH6f10F,ruchitoshniwal1,OsamaSadat,OsamaSadat,d4 c6 Nf3 d5 Bf4 Bf5 e3 Nf6 c4 e6 Nc3 Be7 cxd5 cxd5 Ne5 O-O Bb5 a6 Bd3 Nc6 Bxf5 exf5 O-O g6 Nxc6 bxc6 Qb3 Re8 a3 Bf8 Na4 Ne4 Nc5 Nd2 Qc3 Nxf1 Rxf1 Qb6 Rb1 Rad8 Qd3 Bxc5 dxc5 Qxc5 b4 Qf8 h3 d4 exd4 Rd5 Qc4 Red8 Rd1 Qg7 Qxc6 Rxd4 Rxd4 Qxd4 Be3 Qd1+ Kh2 Qd6+ Qxd6 Rxd6 Bc5 Rc6 Kg3 a5 Be7 Ra6 Kf4 axb4 Bxb4 Rb6 Bc5 Re6 Bb4 Re4+ Kf3 Rc4 Kg3 Rc2 Kh2 Rxf2 Kg3 Ra2
164,os94I5aJ,novastar9,ruchitoshniwal1,ruchitoshniwal1,e4 c6 d4 d5 exd5 cxd5 Nc3 Nf6 Nf3 e6 Bg5 Bb4 Qd2 Bxc3 Qxc3 O-O O-O-O h6 Bh4 g5 Bg3 Nc6 Be5 Nxe5 Nxe5 Ne4 Qe3 f6 f3 fxe5 fxe4 dxe4 Qxe4 exd4 Rxd4 Qf6 Bd3 Qf4+ Kb1 Qxe4 Bxe4 Rb8 Rc4 b6 Rd1 Bb7 Bxb7 Rxb7 Rcd4 Re7 Rd7 Rxd7 Rxd7 Rf1+ Rd1 Rxd1#
165,3sI3dtWq,mikilav,ruchitoshniwal1,ruchitoshniwal1,c4 c5 Nc3 e6 f3 d5 e4 d4 Nb5 Bd7 a4 Nf6 d3 a6 Na3 Nc6 Bg5 Be7 Bxf6 Bxf6 Nh3 O-O Nf4 e5 Nd5 Be6 Be2 Bxd5 O-O Be6 Nc2 Rb8 Qc1 b5 f4 exf4 Qxf4 b4 Ne1 a5 Bg4 Bxg4 Qxg4 Qc8 Qg3 Be7 Nf3 g6 Nh4 Bxh4 Qxh4 Qd8 Qg3 Ne7 Rae1 f5 e5 Nc6 e6 Qe7 b3 Rf6 Qxb8+ Nxb8 Re5 Rxe6 Rd5 Rd6 Rxd6 Kf7 Re1 Qxe1#
166,xEOlUrr0,ruchitoshniwal1,Batman_17,Batman_17,d4 d6 Nf3 Nf6 Bg5 g6 Bxf6 exf6 Qd3 Bg7 Qe3+ Qe7 Qxe7+ Kxe7 e3 Nd7 c4 Nb6 Nc3 f5 Be2 Bd7 O-O c6 Rad1 d5 cxd5 Nxd5 Nxd5+ cxd5 Bd3 Rhc8 Ne5 Bxe5 dxe5 Rc7 f4 Rac8 b3 a6 Rf2 f6 exf6+ Kxf6 Be2 Rc2 Bf1 h5 Rxc2 Rxc2 Rxd5 Bc6 Ra5 Rc3 Bc4 Rxe3 Kf2 Re4 g3 Rd4 Ke3 Rd6 a4 Be4 Rc5 Rd1 Ke2 Rh1 h4 Rh2+ Ke3 Rg2 Bd5 Rxg3+ Ke2 Rg4
167,LmGGjzRg,ruchitoshniwal1,maksimovoo,ruchitoshniwal1,d4 g6 Nf3 Bg7 Bf4 e6 e3 Ne7 c4 O-O Nc3 c6 Be2 d5 O-O dxc4 Bxc4 Nd5 Nxd5 exd5 Bb3 Bg4 Re1 Nd7 h3 Bxf3 Qxf3 a5 e4 Nf6 e5 Ne4 Bc2 f5 g4 fxg4 hxg4 g5 Bxe4 Rxf4 Qd3 dxe4 Rxe4 Rxe4 Qxe4 Qe7 Rd1 Rf8 b3 Qf7 Qe3 Qe7 d5 Bxe5 Re1 Qf6 dxc6 Bc7 cxb7 Bb6 Qe6+ Qxe6 Rxe6 Bxf2+ Kg2 Ba7 Re7
168,aK4niGXn,Corcy,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 Bc4 d6 d4 cxd4 Nxd4 Bd7 Nxc6 Bxc6 Bb3 Nf6 Qd3 g6 Qc4 e6 e5 dxe5 O-O Bd6 Nc3 O-O Rd1 Bd5 Qb5 a6 Qb6 Qxb6 Bxd5 exd5 Be3 d4 Bxd4 exd4 Na4 Qb4 b3 b5 c3 dxc3 Nb2 cxb2 Rab1 Qc3 Rxb2 Qxb2 h3 Rac8 Rxd6 Rc1+ Kh2 Qe5+ g3 Qxd6 a4 Qd2 axb5 Rc2 h4 Qxf2+ Kh3 Qh2#
169,YGlWgu8S,maksimovoo,ruchitoshniwal1,maksimovoo,d4 d5 c4 Nf6 e3 e6 cxd5 Nxd5 Nf3 Nf6 Bd3 Be7 O-O O-O Nc3 c6 e4 Bd7 e5 Nd5 Nxd5 cxd5 Bc2 Bc6 Qd3 Qb6 Qxh7#
170,FnmyUpAA,ruchitoshniwal1,cometomecometohere,ruchitoshniwal1,d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 c3 d5 O-O c5 Nbd2 Nbd7 Qe2 Qc7 Re1
171,EIzO8XWY,ruchitoshniwal1,KarenSarukhanyan,KarenSarukhanyan,d4 d5 Nf3 Nf6 Bf4 Bg4 e3 g6 Be2 Bg7 c4 e6 Nc3 c6 O-O O-O cxd5 cxd5 Ne5 Nc6 Nxg4 Nxg4 Bxg4 Qb6 Rb1 Na5 Be2 Nc4 Bxc4 dxc4 Na4 Qc6 Rc1 b5 Nc3 a6 e4 Rfd8 Ne2 e5 Be3 exd4 Bxd4 Qxe4 Bxg7 Rxd1 Rfxd1 Qxe2 Bc3 Re8 Rd7 h5 Rd2 Qe1+ Rxe1 Rxe1#
172,uOKNsf2L,ruchitoshniwal1,japanchessguy,ruchitoshniwal1,d4 e5 dxe5 f6 exf6 Nxf6 Bf4 d6 Nc3 Be7 Nf3 O-O e3 Bg4 Bc4+ Kh8 O-O Nc6 Nd5 Nd7 h3 Bh5 Nxe7 Qxe7 Be2 Bg6 Nd4 Nce5 Bxe5 Nxe5 f4 Nd7 Bg4 Be4 c3 Nc5 Bf3 Bg6 b4 Nd7 Be2 Nf6 Bd3 Ne4 Bxe4 Bxe4 Qg4 Rf6 f5 h6 Rf4 Qe5 Rxe4 Qd5 Rd1 Qxa2 Ne6 Re8 Qxg7#
173,x9db3Qek,mambods,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 d3 d6 Nc3 Bg4 Be3 e5 Be2 Nd4 h3 Bxf3 gxf3 Nf6 Bxd4 cxd4 Nd5 Nxd5 exd5 Qa5+ Qd2 Qxd5 c3 Be7 cxd4 Qxd4 Rg1 d5 Rc1 Bb4 Rc3 Bxc3 bxc3 Qb6 Kf1 O-O Kg2 Qg6+ Kh2 Qf6 f4 Qxf4+ Kh1 Qxd2
174,0HUacWV0,Fueguchi,ruchitoshniwal1,ruchitoshniwal1,d3 d5 Nf3 Nf6 g3 e6 Bg2 Bc5 O-O Nc6 Re1 Bd7 Nc3 O-O e4 dxe4 Nxe4 Nd4 Nxd4 Bxd4 c3 Nxe4 Rxe4 Bb6 Be3 Bxe3 fxe3 c6 Qh5 Qf6 Rf4 Qg6 Qf3 e5 Re4 Be6 Rf1 Bd5 Rg4 Bxf3 Rxg6 fxg6 Rxf3 Rxf3 Bxf3 Rf8
